train_rmse,train_loss,epoch,step,val_rmse,val_loss
0.04793015122413635,0.002881179563701153,37,5649,,
0.05108650028705597,0.003437391249462962,37,5699,,
,,37,5737,0.050353508442640305,0.002901003696024418
0.05925729125738144,0.004260547459125519,38,5749,,
0.08297334611415863,0.007853550836443901,38,5799,,
0.0543450303375721,0.0038094250485301018,38,5849,,
,,38,5888,0.053359657526016235,0.0031843523029237986
0.05939605087041855,0.004130724351853132,39,5899,,
0.04597209393978119,0.002570987679064274,39,5949,,
0.04160551726818085,0.0020874878391623497,39,5999,,
,,39,6039,0.043044306337833405,0.0026698564179241657
0.04647908732295036,0.0026491438038647175,40,6049,,
0.05648938566446304,0.003652718383818865,40,6099,,
0.06456203013658524,0.004762914963066578,40,6149,,
,,40,6190,0.05350371450185776,0.003198940772563219
0.04816580191254616,0.0029550446197390556,41,6199,,
0.04560467600822449,0.0025598250795155764,41,6249,,
0.04440373554825783,0.0023707165382802486,41,6299,,
,,41,6341,0.03551997244358063,0.0015749097801744938
0.04207579046487808,0.002290379488840699,42,6349,,
0.06330826878547668,0.004698671400547028,42,6399,,
0.039416052401065826,0.0019114160677418113,42,6449,,
,,42,6492,0.04730881005525589,0.002584437606856227
0.06143651530146599,0.004728286527097225,43,6499,,
0.047646451741456985,0.002802895847707987,43,6549,,
0.04500317573547363,0.002563444897532463,43,6599,,
,,43,6643,0.03014514222741127,0.001091530779376626
0.05315111577510834,0.003430583979934454,44,6649,,
0.0514836311340332,0.0031250030733644962,44,6699,,
0.04681457206606865,0.002616334706544876,44,6749,,
,,44,6794,0.06068465858697891,0.0041603147983551025
0.04514888674020767,0.002536237705498934,45,6799,,
0.04422623664140701,0.002574217040091753,45,6849,,
0.04676564782857895,0.0026179696433246136,45,6899,,
,,45,6945,0.03431745618581772,0.0014571520732715726
0.03871455788612366,0.0018220569472759962,46,6949,,
0.04871387034654617,0.0030617057345807552,46,6999,,
0.04065907746553421,0.0020449752919375896,46,7049,,
,,46,7096,0.04883534088730812,0.0027281465008854866
0.040146637707948685,0.0021036569960415363,47,7099,,
0.06826194375753403,0.005198596511036158,47,7149,,
0.04218488186597824,0.002193332649767399,47,7199,,
,,47,7247,0.04807998612523079,0.002952476032078266
0.04773664101958275,0.002780613722279668,48,7249,,
0.06313426792621613,0.004791218787431717,48,7299,,
0.04579334333539009,0.0025224778801202774,48,7349,,
,,48,7398,0.04088163375854492,0.002098757540807128
0.051133207976818085,0.00309000164270401,49,7399,,
0.044923074543476105,0.002565254457294941,49,7449,,
0.054809629917144775,0.0035921717062592506,49,7499,,
0.05449099466204643,0.003466135123744607,49,7549,,
,,49,7549,0.036212846636772156,0.0016085068928077817
0.05670791119337082,0.003870593849569559,50,7599,,
0.05176118016242981,0.0032667273189872503,50,7649,,
0.05233416333794594,0.003200001083314419,50,7699,,
,,50,7700,0.02594202384352684,0.000880484061781317
0.04558410495519638,0.0025664339773356915,51,7749,,
0.049624472856521606,0.0029891259036958218,51,7799,,
0.060764044523239136,0.004295762628316879,51,7849,,
,,51,7851,0.045017145574092865,0.002363362815231085
0.04584616422653198,0.0024971601087599993,52,7899,,
0.04110580310225487,0.0020856745541095734,52,7949,,
0.048591241240501404,0.002904954832047224,52,7999,,
,,52,8002,0.03690824657678604,0.0017097621457651258
0.04551771283149719,0.002437022514641285,53,8049,,
0.04127328842878342,0.0020491182804107666,53,8099,,
0.051142580807209015,0.0031161350198090076,53,8149,,
,,53,8153,0.023981507867574692,0.0006933177937753499
0.03824365511536598,0.001770966686308384,54,8199,,
0.055317223072052,0.0034961733035743237,54,8249,,
0.04239848256111145,0.002199800917878747,54,8299,,
,,54,8304,0.029540464282035828,0.0011323601938784122
0.04277202486991882,0.002288436982780695,55,8349,,
0.043285027146339417,0.0022626533173024654,55,8399,,
0.050420746207237244,0.003038862720131874,55,8449,,
,,55,8455,0.031270068138837814,0.001143033616244793
0.04018290713429451,0.0019631709437817335,56,8499,,
0.05314715579152107,0.0033574486151337624,56,8549,,
0.06481316685676575,0.0052307285368442535,56,8599,,
,,56,8606,0.029680106788873672,0.001099723274819553
0.03914158046245575,0.0018840086413547397,57,8649,,
0.04395710304379463,0.0024193364661186934,57,8699,,
0.03751569986343384,0.001727208960801363,57,8749,,
,,57,8757,0.04422025382518768,0.002441661898046732
0.04670483246445656,0.0026575520168989897,58,8799,,
0.04353434592485428,0.0023259688168764114,58,8849,,
0.049511127173900604,0.002972901798784733,58,8899,,
,,58,8908,0.024897970259189606,0.0007577755022794008
0.04206502437591553,0.0021760333329439163,59,8949,,
0.03890087828040123,0.0019128338899463415,59,8999,,
0.04816880822181702,0.0028727238532155752,59,9049,,
,,59,9059,0.023939769715070724,0.0007137181237339973
0.04103996977210045,0.0020831734873354435,60,9099,,
0.04224276542663574,0.0021415315568447113,60,9149,,
0.049182258546352386,0.0028668688610196114,60,9199,,
,,60,9210,0.03374454379081726,0.0013837406877428293
0.0462459921836853,0.0025183665566146374,61,9249,,
0.034029535949230194,0.0014461335958912969,61,9299,,
0.03554750978946686,0.001626315526664257,61,9349,,
,,61,9361,0.030184771865606308,0.0011189952492713928
0.041231267154216766,0.0021224510855972767,62,9399,,
0.0489463284611702,0.0027956152334809303,62,9449,,
0.05137694254517555,0.0030827349983155727,62,9499,,
,,62,9512,0.030765436589717865,0.0011183024616912007
0.05981205776333809,0.004096265882253647,63,9549,,
0.040893733501434326,0.002086071763187647,63,9599,,
0.04394753277301788,0.002392343245446682,63,9649,,
,,63,9663,0.022560473531484604,0.0006232726154848933
0.04066560044884682,0.002027671318501234,64,9699,,
0.04310612007975578,0.0023120518308132887,64,9749,,
0.03758930414915085,0.0018038866110146046,64,9799,,
,,64,9814,0.024228040128946304,0.0007208609022200108
0.033909253776073456,0.0014367965050041676,65,9849,,
0.05239700525999069,0.003294243011623621,65,9899,,
0.036219388246536255,0.001611968968063593,65,9949,,
,,65,9965,0.05695687234401703,0.0035700122825801373
0.0371859185397625,0.001702566398307681,66,9999,,
0.039343684911727905,0.0018840229604393244,66,10049,,
0.03327794373035431,0.0013410636456683278,66,10099,,
,,66,10116,0.027536241337656975,0.0009695774642750621
0.040817201137542725,0.002057925332337618,67,10149,,
0.03971273452043533,0.0020132693462073803,67,10199,,
0.04176424443721771,0.002187157981097698,67,10249,,
,,67,10267,0.023099256679415703,0.000647883745841682
0.06406426429748535,0.004650209564715624,68,10299,,
0.040787652134895325,0.0021048327907919884,68,10349,,
0.036793094128370285,0.0016435597790405154,68,10399,,
,,68,10418,0.02927325665950775,0.0011018768418580294
0.03527996689081192,0.001532658701762557,69,10449,,
0.05041871964931488,0.0029631289653480053,69,10499,,
0.05360177904367447,0.003646582830697298,69,10549,,
,,69,10569,0.02937765046954155,0.000994366710074246
0.04060334712266922,0.0019752895459532738,70,10599,,
0.03686527535319328,0.0016776095144450665,70,10649,,
0.0398985929787159,0.001905625220388174,70,10699,,
,,70,10720,0.01976495236158371,0.00046783476136624813
0.045850031077861786,0.0025323478039354086,71,10749,,
0.03732311725616455,0.0017278039595112205,71,10799,,
0.04085531085729599,0.002088878070935607,71,10849,,
,,71,10871,0.02597280964255333,0.0008367479313164949
0.04147021099925041,0.002187425270676613,72,10899,,
0.03694326803088188,0.0016476856544613838,72,10949,,
0.035796158015728,0.0015515785198658705,72,10999,,
,,72,11022,0.028403310105204582,0.0010251881321892142
0.040691472589969635,0.0020528521854430437,73,11049,,
0.046370409429073334,0.002825250383466482,73,11099,,
0.040356773883104324,0.002013124991208315,73,11149,,
,,73,11173,0.024502022191882133,0.0007786998758092523
0.03938218206167221,0.0019415500573813915,74,11199,,
0.04354822635650635,0.0023028033319860697,74,11249,,
0.03632589429616928,0.001667248667217791,74,11299,,
,,74,11324,0.023434123024344444,0.0006690340815111995
0.03900204971432686,0.001982416259124875,75,11349,,
0.040164344012737274,0.0019333891104906797,75,11399,,
0.04398845136165619,0.0024336036294698715,75,11449,,
,,75,11475,0.02081906609237194,0.0005654770066030324
0.038167521357536316,0.0017580895218998194,76,11499,,
0.049789078533649445,0.0029614241793751717,76,11549,,
0.0510195828974247,0.003219332778826356,76,11599,,
,,76,11626,0.022449295967817307,0.0006142749334685504
0.04837724566459656,0.002916162833571434,77,11649,,
0.053293295204639435,0.0034625502303242683,77,11699,,
0.047351088374853134,0.002787544159218669,77,11749,,
,,77,11777,0.02083379589021206,0.0005276176379993558
0.04051259160041809,0.001974043669179082,78,11799,,
0.04520551115274429,0.002372823189944029,78,11849,,
0.04220288246870041,0.0022083225194364786,78,11899,,
,,78,11928,0.022517003118991852,0.0006314988131634891
0.047058723866939545,0.002747944090515375,79,11949,,
0.03637324273586273,0.0016406411305069923,79,11999,,
0.04298172891139984,0.002386930864304304,79,12049,,
,,79,12079,0.027334023267030716,0.0009000561549328268
0.04668539762496948,0.0025988142006099224,80,12099,,
0.03700440004467964,0.001668826094828546,80,12149,,
0.037638530135154724,0.0017461972311139107,80,12199,,
,,80,12230,0.02400447428226471,0.0007607831503264606
0.036159954965114594,0.0016385852359235287,81,12249,,
0.04007600620388985,0.0020695291459560394,81,12299,,
0.03922491893172264,0.0018850138876587152,81,12349,,
,,81,12381,0.021831711754202843,0.0005765449022874236
0.03672662377357483,0.001669703982770443,82,12399,,
0.0410175696015358,0.0020642252638936043,82,12449,,
0.040085319429636,0.001923280069604516,82,12499,,
,,82,12532,0.02236475795507431,0.0006273732869885862
0.04500262811779976,0.002460731426253915,83,12549,,
0.04599945992231369,0.00277522811666131,83,12599,,
0.042702849954366684,0.002232870552688837,83,12649,,
,,83,12683,0.021199580281972885,0.0005529531044885516
0.047693535685539246,0.0027930904179811478,84,12699,,
0.03762204945087433,0.001722515095025301,84,12749,,
0.049725599586963654,0.00284362118691206,84,12799,,
,,84,12834,0.025655999779701233,0.0008081455016508698
0.034954700618982315,0.0014845128171145916,85,12849,,
0.03657026216387749,0.0016675079241394997,85,12899,,
0.03560382127761841,0.0015319219091907144,85,12949,,
,,85,12985,0.026917316019535065,0.0008722413331270218
0.0533161461353302,0.003345882287248969,86,12999,,
0.04985187202692032,0.0029334998689591885,86,13049,,
0.04313134402036667,0.0025230925530195236,86,13099,,
,,86,13136,0.0245654433965683,0.0007481678621843457
0.045673273503780365,0.002605966292321682,87,13149,,
0.04465106129646301,0.0023892633616924286,87,13199,,
0.04420304670929909,0.0023673400282859802,87,13249,,
,,87,13287,0.022098256275057793,0.000605580979026854
0.038307156413793564,0.0018197371391579509,88,13299,,
0.034518007189035416,0.0014225170016288757,88,13349,,
0.035499971359968185,0.001542723155580461,88,13399,,
,,88,13438,0.02040744572877884,0.0004982672398909926
0.044614143669605255,0.0025007189251482487,89,13449,,
0.0316605418920517,0.0012193834409117699,89,13499,,
0.03721329942345619,0.0017103101126849651,89,13549,,
,,89,13589,0.021238818764686584,0.0005700483452528715
0.04068158566951752,0.002015200676396489,90,13599,,
0.0327628031373024,0.0012844507582485676,90,13649,,
0.04108133167028427,0.002025133464485407,90,13699,,
,,90,13740,0.024393733590841293,0.0007452581776306033
0.03718765079975128,0.001706278184428811,91,13749,,
0.03547253459692001,0.0015203878283500671,91,13799,,
0.03864574432373047,0.001801048405468464,91,13849,,
,,91,13891,0.02627592906355858,0.0008143481099978089
0.039210379123687744,0.0018859845586121082,92,13899,,
0.03551869094371796,0.0015625678934156895,92,13949,,
0.03421492502093315,0.0014529379550367594,92,13999,,
,,92,14042,0.022402390837669373,0.0006157328607514501
0.03784797340631485,0.0017363380175083876,93,14049,,
0.04043515399098396,0.0020012164022773504,93,14099,,
0.03383137658238411,0.001416483661159873,93,14149,,
,,93,14193,0.023594526574015617,0.0006732600159011781
0.04178619012236595,0.002127440180629492,94,14199,,
0.041507214307785034,0.0021880115382373333,94,14249,,
0.037551149725914,0.001772862276993692,94,14299,,
,,94,14344,0.02058735117316246,0.0005281768972054124
0.03577065095305443,0.0017307320376858115,95,14349,,
0.03456279635429382,0.0014549186453223228,95,14399,,
0.03753316402435303,0.0017300497274845839,95,14449,,
,,95,14495,0.022158341482281685,0.0005982909351587296
0.03459147736430168,0.0014913147315382957,96,14499,,
0.040175847709178925,0.001944836345501244,96,14549,,
0.04866032302379608,0.0027644659858196974,96,14599,,
,,96,14646,0.020679030567407608,0.0005084156291559339
0.03288758546113968,0.0013377579161897302,97,14649,,
0.033069103956222534,0.0014144788729026914,97,14699,,
0.03644794598221779,0.0015969108790159225,97,14749,,
,,97,14797,0.01867470145225525,0.0004098853678442538
0.03579815849661827,0.0016429172828793526,98,14799,,
0.039682094007730484,0.001999214291572571,98,14849,,
0.039817217737436295,0.001908186823129654,98,14899,,
,,98,14948,0.02370483987033367,0.0006796258967369795
0.03873119130730629,0.001770421047694981,99,14949,,
0.03888974338769913,0.0018840509001165628,99,14999,,
0.0384414941072464,0.0017839103238657117,99,15049,,
0.034616224467754364,0.0014937378000468016,99,15099,,
,,99,15099,0.0211008433252573,0.0005333361332304776
0.039718493819236755,0.0018904455937445164,100,15149,,
0.04253186285495758,0.002265110844746232,100,15199,,
0.029736695811152458,0.0011006761342287064,100,15249,,
,,100,15250,0.02104813978075981,0.0005391834420152009
0.03683529049158096,0.001651098718866706,101,15299,,
0.035512540489435196,0.0015468961792066693,101,15349,,
0.04154486581683159,0.002133813686668873,101,15399,,
,,101,15401,0.02665230631828308,0.0008228163351304829
0.05443828925490379,0.0035373882856220007,102,15449,,
0.03266674280166626,0.0013096616603434086,102,15499,,
0.03696160763502121,0.0016737107653170824,102,15549,,
,,102,15552,0.02068156749010086,0.0005221768515184522
0.03750172257423401,0.001730160554870963,103,15599,,
0.04528645798563957,0.0024073971435427666,103,15649,,
0.03180133178830147,0.0013060136698186398,103,15699,,
,,103,15703,0.022660642862319946,0.0006057050777599216
0.04625708609819412,0.002618477214127779,104,15749,,
0.03425590693950653,0.0014506375882774591,104,15799,,
0.03481154888868332,0.0016224823193624616,104,15849,,
,,104,15854,0.02119944989681244,0.0005586349871009588
0.03575069457292557,0.001613834872841835,105,15899,,
0.03661657124757767,0.0017870963783934712,105,15949,,
0.03671763092279434,0.0016692567151039839,105,15999,,
,,105,16005,0.019760839641094208,0.0004871693381574005
0.05133262649178505,0.003210509894415736,106,16049,,
0.036394182592630386,0.0015845607267692685,106,16099,,
0.034343212842941284,0.0014160890132188797,106,16149,,
,,106,16156,0.019172970205545425,0.0004544329713098705
0.045984551310539246,0.002696279902011156,107,16199,,
0.03924239054322243,0.0018763126572594047,107,16249,,
0.042181797325611115,0.0021825963631272316,107,16299,,
,,107,16307,0.021201912313699722,0.0005583412130363286
0.03427322208881378,0.0014627052005380392,108,16349,,
0.03690769895911217,0.00168269919231534,108,16399,,
0.03210998326539993,0.0012648837873712182,108,16449,,
,,108,16458,0.020760972052812576,0.0005349359707906842
0.0318073108792305,0.001264070742763579,109,16499,,
0.03507770225405693,0.0017751834820955992,109,16549,,
0.03143959119915962,0.0012104390189051628,109,16599,,
,,109,16609,0.02307210862636566,0.000611037714406848
0.048785921186208725,0.00282125361263752,110,16649,,
0.03235267102718353,0.0013092746958136559,110,16699,,
0.03211364522576332,0.0012329189339652658,110,16749,,
,,110,16760,0.02127225324511528,0.0005995627725496888
0.04075297713279724,0.0021020807325839996,111,16799,,
0.04924354329705238,0.002962877508252859,111,16849,,
0.035545676946640015,0.0016139448853209615,111,16899,,
,,111,16911,0.019437503069639206,0.0004613146302290261
0.044962115585803986,0.0024170302785933018,112,16949,,
0.036719515919685364,0.001666222233325243,112,16999,,
0.03335127234458923,0.0013463443610817194,112,17049,,
,,112,17062,0.020309079438447952,0.0005077471723780036
0.03613390773534775,0.0016210986068472266,113,17099,,
0.03020361065864563,0.0011069909669458866,113,17149,,
0.03371695429086685,0.0014431457966566086,113,17199,,
,,113,17213,0.02568482607603073,0.0008054293575696647
0.03716780245304108,0.001742384396493435,114,17249,,
0.031192447990179062,0.0011606160551309586,114,17299,,
0.04301583021879196,0.0022100897040218115,114,17349,,
,,114,17364,0.027098093181848526,0.0008527832105755806
0.039753518998622894,0.0018901466391980648,115,17399,,
0.033863943070173264,0.0014806726248934865,115,17449,,
0.029765907675027847,0.001093839993700385,115,17499,,
,,115,17515,0.02233142778277397,0.0006326823495328426
0.037907086312770844,0.0017242049798369408,116,17549,,
0.03255174309015274,0.001275358023121953,116,17599,,
0.03155142068862915,0.0012570586986839771,116,17649,,
,,116,17666,0.019034385681152344,0.0004283126618247479
0.03462020307779312,0.00146809674333781,117,17699,,
0.037017084658145905,0.0016692527569830418,117,17749,,
0.039050329476594925,0.0018039026763290167,117,17799,,
,,117,17817,0.020395897328853607,0.0004939869977533817
0.03203178197145462,0.0012522019678726792,118,17849,,
0.03629324585199356,0.001640765811316669,118,17899,,
0.03391264006495476,0.0014144282322376966,118,17949,,
,,118,17968,0.019387222826480865,0.00047629832988604903
0.03386084735393524,0.0013910974375903606,119,17999,,
0.029513012617826462,0.0010722731240093708,119,18049,,
0.048499517142772675,0.0027865178417414427,119,18099,,
,,119,18119,0.020562108606100082,0.0005098901456221938
0.03391314297914505,0.0013979561626911163,120,18149,,
0.03854236379265785,0.0018865312449634075,120,18199,,
0.034872621297836304,0.0015190229751169682,120,18249,,
,,120,18270,0.02290121279656887,0.000658507167827338
0.0324285589158535,0.0013272629585117102,121,18299,,
0.03382861241698265,0.0014052533078938723,121,18349,,
0.041948504745960236,0.0022225971333682537,121,18399,,
,,121,18421,0.03058546781539917,0.0010821002069860697
0.03445659577846527,0.001456635189242661,122,18449,,
0.03511427715420723,0.0014913640916347504,122,18499,,
0.03795655816793442,0.0017620588187128305,122,18549,,
,,122,18572,0.025701098144054413,0.0008393821190111339
0.033220771700143814,0.0013317407574504614,123,18599,,
0.04229164496064186,0.002202889882028103,123,18649,,
0.03262610733509064,0.001249052002094686,123,18699,,
,,123,18723,0.0199152659624815,0.0004876317398156971
0.03538445383310318,0.0015653199516236782,124,18749,,
0.031014245003461838,0.0012469219509512186,124,18799,,
0.03180771321058273,0.001227330882102251,124,18849,,
,,124,18874,0.02276391163468361,0.0006453723763115704
0.033285290002822876,0.0013902937062084675,125,18899,,
0.03340752050280571,0.0013893009163439274,125,18949,,
0.030376169830560684,0.0012132469564676285,125,18999,,
,,125,19025,0.020652949810028076,0.0005323473596945405
0.03789417818188667,0.0017372076399624348,126,19049,,
0.032328154891729355,0.0012866782490164042,126,19099,,
0.042958587408065796,0.002274902071803808,126,19149,,
,,126,19176,0.01709844172000885,0.0003541327314451337
0.030512996017932892,0.001152982353232801,127,19199,,
0.037162698805332184,0.0017013456672430038,127,19249,,
0.03192932903766632,0.001255318522453308,127,19299,,
,,127,19327,0.02199726738035679,0.0005688170786015689
0.034090764820575714,0.0014064323622733355,128,19349,,
0.03594168275594711,0.0015867736656218767,128,19399,,
0.0365857370197773,0.001603351323865354,128,19449,,
,,128,19478,0.0190766341984272,0.00048417047946713865
0.031597863882780075,0.0012455566320568323,129,19499,,
0.0400555282831192,0.0019441080512478948,129,19549,,
0.03460581973195076,0.0014903596602380276,129,19599,,
,,129,19629,0.024213802069425583,0.0007598191732540727
0.035612042993307114,0.0015971572138369083,130,19649,,
0.034773267805576324,0.0015036275144666433,130,19699,,
0.0317421555519104,0.001217187149450183,130,19749,,
,,130,19780,0.019112486392259598,0.000449722254415974
0.033138688653707504,0.001384426956064999,131,19799,,
0.03313259035348892,0.0013869430404156446,131,19849,,
0.03322123736143112,0.0013997477944940329,131,19899,,
,,131,19931,0.017807193100452423,0.00039516371907666326
0.03255855664610863,0.0013364383485168219,132,19949,,
0.03755025938153267,0.001734032528474927,132,19999,,
0.040201153606176376,0.0019162611570209265,132,20049,,
,,132,20082,0.01879132352769375,0.00042996954289264977
0.033933162689208984,0.0014731078408658504,133,20099,,
0.031726133078336716,0.001246246392838657,133,20149,,
0.03485282510519028,0.0015275886980816722,133,20199,,
,,133,20233,0.02121632546186447,0.0005460019456222653
0.040020495653152466,0.0019187338184565306,134,20249,,
0.03649268299341202,0.0017026481218636036,134,20299,,
0.03458397835493088,0.001431196928024292,134,20349,,
,,134,20384,0.01970631256699562,0.0004692448128480464
0.029934942722320557,0.001164172776043415,135,20399,,
0.03510819375514984,0.0015069609507918358,135,20449,,
0.034381523728370667,0.0015396361704915762,135,20499,,
,,135,20535,0.017372284084558487,0.0003805711166933179
